column1;accent;age_range;gender;location;province;userid
11943;not-shared;range-20_29;femenino;27063;27;ca030a40-fdfe-424e-bf0a-07482e8ce746
11944;oriental;range-20_29;femenino;27063;27;9458ed19-f06f-49c4-9663-4b533ffbabfd
11945;atlantico;range-30_39;femenino;15053;15;846adeaa-583d-468e-b261-5a6c4857ac6d
11946;atlantico;range-50_59;femenino;15016;15;495f4a98-7fd5-450a-be23-5deb6cf3049b
11947;normativo;range-50_59;femenino;36057;36;5b2a8087-b801-4798-a662-ddb8e71f8fb8
11948;atlantico;range-60_69;femenino;15078;15;27a69186-f538-40b6-9761-4c6483258386
11949;neofalante;range-60_69;masculino;15036;15;1c7df90a-bba8-490f-8b6d-f1af95f18d31
11950;neofalante;range-20_29;masculino;36042;36;dfaedb55-1a6f-4d9d-aa78-6e908753b3d8
11951;not-shared;range-20_29;femenino;27029;27;4e53397f-af2b-4a1a-8852-9197fd607852
11952;normativo;range-30_39;masculino;36057;36;ef9a6150-c2a6-470f-8525-ab3251252c55
11953;not-shared;range-40_49;femenino;36057;36;977cd879-9067-43ae-80b9-97b221b10589
11954;normativo;range-40_49;masculino;15004;15;51a9ee24-d3d2-45fe-bb83-bfa486b55525
11955;not-shared;less-19;femenino;32054;32;e49bd23d-9f41-4dea-8c55-289af2ca5d21
11956;not-shared;range-30_39;femenino;15035;15;c8ee8cfc-889b-4b24-a9c3-a988f0845104
11957;normativo;range-50_59;masculino;15030;15;80f5c924-9af7-4e7d-af61-1756b7a8f5df
11958;normativo;range-50_59;masculino;15030;15;c0db8f9b-e42a-4eaf-9456-bd4ae397509d
11959;normativo;range-20_29;femenino;36057;36;a4b741d4-b471-4c1d-999a-1a3d7ab8dc3c
11960;oriental;range-40_49;femenino;27063;27;5c14e8ca-574f-4df5-85d4-8fc5e5dc6cfa
11961;normativo;range-50_59;masculino;15030;15;11f3a62b-7b37-439c-bac2-bb791ab14a15
11962;normativo;range-40_49;femenino;36038;36;069f794a-5435-400e-a7d0-5318e4154216
11963;normativo;range-20_29;femenino;36057;36;7f571bb1-037b-4c18-af4b-20f2cc84fe7b
11964;normativo;range-20_29;femenino;36057;36;a18f478a-1fe5-434c-9994-c3163754f3b5
11965;normativo;range-20_29;femenino;36008;36;067af530-c792-4ec4-8af5-0cc1617dd05b
11966;neofalante;range-20_29;femenino;15002;15;21897da4-df56-428a-9e9b-e49048d9e352
11967;atlantico;less-19;nobinario;36019;36;6544759e-6bb3-450a-8c64-96e69e35cd0e
11968;central;range-50_59;masculino;32004;32;a0fb1654-c0bc-4686-bebe-c7620e35867c
11969;central;range-50_59;masculino;32004;32;611ab7e2-710d-467a-bceb-dd216d48d9e6
11970;central;range-50_59;masculino;32004;32;a6349ca6-1617-4e46-95d4-e9695137fcf3
11971;neofalante;range-20_29;masculino;36042;36;3fcad7e5-db93-4f0b-8ae3-e5be6bd8194f
11972;not-shared;range-40_49;femenino;36045;36;a8b50764-59a5-43e1-b092-dc313f0d87c8
11973;not-shared;range-60_69;femenino;36045;36;aa33910e-05f2-4360-aa37-a99bd4157324
11974;not-shared;range-40_49;femenino;36045;36;da11b2d3-8882-46c0-b746-a41ff02ce7a5
11975;central;range-30_39;masculino;27047;27;8d649450-ed1b-41a3-b429-a394e63a6f41
11976;central;range-50_59;masculino;32004;32;d2fb4938-1c3b-401c-8409-2200e0ffd94c
11977;central;range-50_59;masculino;32004;32;b27e0ed1-bc45-4c77-8e8f-02bb776e4928
11978;not-shared;range-20_29;masculino;27065;27;1ea579fa-842a-45fe-8d2c-0c795719b54f
11979;normativo;range-20_29;masculino;15901;15;e01a4bda-4850-43ca-b0e4-359af7b954a0
11980;normativo;range-20_29;femenino;36057;36;7e393263-c0f4-4fd5-8712-dd0fd1f7b900
11981;not-shared;range-20_29;masculino;27065;27;07daf3ee-8a6d-4148-8f15-661a9e85d0e9
11982;normativo;range-20_29;masculino;15901;15;ccbd3a4a-796a-4b7d-a7dc-a9f5c64511f3
11983;neofalante;range-20_29;masculino;36042;36;fde155aa-d3ad-4ad3-9d13-87bfafc63d80
11984;central;range-40_49;femenino;27042;27;c28a5483-1351-4913-bc07-90f4314b0071
11985;normativo;range-20_29;masculino;15093;15;1d555553-1be3-430b-b663-8fb5ed1434db
11986;normativo;range-20_29;masculino;15093;15;7075ee8c-c6f3-4c3e-8c0f-0f308fb2617a
11987;not-shared;range-20_29;masculino;36057;36;5c3ca664-f06d-4854-842e-36fcc28fd26c
11988;normativo;range-40_49;masculino;15078;15;90e28f3a-34a2-4619-b1e8-867cd3bf2e1d
11989;normativo;range-40_49;masculino;15078;15;9ddc1e02-5f76-48a0-aeaa-f39569505230
11990;central;range-50_59;masculino;32004;32;46a32899-4cb5-4493-bb07-74e47fec3f59
11991;normativo;range-20_29;masculino;15093;15;ee5df955-c84f-485a-acff-8eda8246cd62
11992;neofalante;range-20_29;masculino;36042;36;0bc47003-4de8-4441-99a7-41edc394a30a
11993;normativo;range-40_49;masculino;15078;15;2ff909e0-449e-417e-9896-74b48af07e1d
11994;central;range-50_59;masculino;32004;32;512b15bf-885f-4dd2-868a-86ad7ee60bc0
11995;not-shared;range-20_29;masculino;27065;27;8da1c912-79a9-41ef-82fb-f06c49b31244
11996;normativo;range-20_29;masculino;15901;15;e269f7d6-58cb-4105-af92-9bbf3183485c
11997;central;range-30_39;nobinario;32034;32;712b4f45-587b-4ab4-8604-3c7169fb3a17
11998;central;range-50_59;masculino;32004;32;d8bd47b9-1479-4e00-a6fa-31e65383dede
11999;neofalante;range-20_29;masculino;36042;36;9e5078b4-d145-49f8-9af7-b3ac0c5c056e
12000;central;range-40_49;nobinario;32003;32;11fd33e8-3797-400e-986b-a3dbbb9cd177
12001;neofalante;range-20_29;masculino;36042;36;e2d57860-7954-450a-81e6-b2cc3c0ce255
12002;oriental;range-40_49;femenino;27051;27;1121b310-dd53-457f-b04a-83c75cd508f0
12003;central;range-40_49;masculino;32013;32;ca620e43-58b7-4aca-9551-2092aa13d95d
12004;normativo;range-40_49;femenino;36025;36;80a5c97d-7368-46dc-8f57-2979639e8cb8
12005;atlantico;range-30_39;femenino;15011;15;789ec1ea-2efa-48fa-9239-0ebf1fa48b26
12006;atlantico;range-30_39;femenino;15011;15;f2aa8155-fd77-48b9-8ce8-ff204bc04d4d
12007;central;range-20_29;masculino;32054;32;de433aff-2434-4e51-989a-8e4cdbde820b
12008;neofalante;range-20_29;masculino;36042;36;abee4375-923b-4b34-be6d-786497bd57f6
12009;atlantico;range-40_49;masculino;36060;36;001a6daa-dde8-42fe-a732-051b63db0861
12010;normativo;range-40_49;femenino;32069;32;4b2632ee-5dff-4710-a51c-7c9612e9a4e2
12011;normativo;range-50_59;femenino;36057;36;0f2e91f5-2a4a-44b5-abf0-02a30c04222d
12012;central;range-20_29;femenino;36042;36;3d36395a-0a50-493d-9eb2-af3b6460579f
12013;normativo;range-50_59;masculino;15043;15;47516b17-c647-4111-9c9e-4e6f38926b18
12014;normativo;range-40_49;masculino;36057;36;3f30f6dd-955b-4166-9dd9-00431dd59d9b
12015;central;less-19;femenino;36019;36;3a25504e-52ed-4e84-bc3d-618ea0fd34ad
12016;normativo;range-40_49;femenino;15019;15;4d90cc5a-5aa5-4790-a04b-04eccfa1c4bb
12017;atlantico;range-40_49;femenino;15016;15;ed056fd1-269c-4ff9-8306-a59164e7fdb8
12018;atlantico;range-40_49;femenino;15016;15;4094ae7e-9c7d-4655-8fc4-4f7f950b5f97
12019;not-shared;range-50_59;femenino;27009;27;480721e0-cfdd-4f67-b6b7-0758a7cbb497
12020;not-shared;range-50_59;femenino;27009;27;4f1cb0c5-02b2-4b8c-b1a5-ee15a0b11f23
12021;atlantico;range-50_59;femenino;15016;15;e7e21546-cacc-4e20-a609-cdd23dbd90dd
12022;atlantico;range-40_49;femenino;15016;15;e9cb3778-6fd0-4143-8bcf-ab7c28f45255
12023;not-shared;less-19;masculino;36057;36;4b63e259-1c64-4e0d-855f-1034e96b7ece
12024;central;range-30_39;masculino;32014;32;2c1252d1-48c5-4397-89b3-fe95bde7527f
12025;atlantico;range-50_59;femenino;15057;15;64db0fb1-99fd-415b-936c-862c1a63ca07
12026;normativo;range-20_29;femenino;36057;36;f82d7731-fdf8-461a-b1be-5f29061ae8f7
12027;oriental;range-40_49;femenino;other-location;other-location;e17ea64c-7a13-4d38-84d9-fbff46b0136f
12028;oriental;range-40_49;femenino;other-location;other-location;d33bdd82-c6f4-413f-b42c-3ceda910636d
12029;normativo;range-50_59;femenino;36057;36;46c11cae-8dbf-475a-b20d-e825b9379a3a
12030;normativo;range-40_49;masculino;36057;36;a023f1af-bc7d-4a12-8be5-91ee2e3e4144
12031;atlantico;range-40_49;masculino;36060;36;0c6269e8-0d47-489c-9192-4e8362b9fcda
12032;oriental;range-30_39;masculino;27054;27;6c05e2ac-2d9c-4e7a-92e0-8ae2e69a7924
12033;normativo;range-50_59;femenino;36057;36;303bb82b-23eb-4e07-b8e8-dd02605a1c2c
12034;normativo;range-60_69;femenino;27019;27;612ef925-442a-4b7f-8b6b-57eb932fdad3
12035;normativo;range-30_39;femenino;15070;15;fd768642-72cf-4c24-a36f-812b85336568
12036;normativo;range-40_49;masculino;15046;15;42f472aa-dbf0-446e-a790-8bd9382aeee7
12037;normativo;range-30_39;femenino;32043;32;01007974-3ff6-4a6b-8316-51aceaba9f7e
12038;not-shared;range-30_39;masculino;36056;36;80291c94-a8cf-41b9-96d2-b9a3a357fb66
12039;normativo;range-50_59;not-shared;27008;27;9a8bd296-61bb-4db0-875c-6991a578a8ea
12040;not-shared;range-50_59;not-shared;27008;27;acc73ab5-9f05-43aa-aff3-10afb077d4a8
12041;neofalante;range-20_29;masculino;36042;36;12dcb507-64f7-447b-9b98-23074b402156
12042;central;range-50_59;masculino;32004;32;08524645-c1fb-4501-bec1-b7e53a83c368
12043;central;range-40_49;masculino;15019;15;943d9d73-c7be-48fe-8631-39c2e6162977
12044;central;range-50_59;masculino;32004;32;e9d6a3ef-4fc6-48b8-867d-e6eb01bbc14f
12045;normativo;range-40_49;masculino;36057;36;754f8be6-2ad3-4392-a418-3f5d9caa3173
12046;atlantico;range-80_89;femenino;15041;15;11a2b473-3e8c-4d00-b164-c3f18a49e0bc
12047;normativo;range-40_49;masculino;36057;36;3f7bf958-d495-4f94-ad93-e26b3ccd9025
12048;central;range-40_49;masculino;36046;36;20e114d3-a123-4526-b4af-9f8538d592ce
12049;not-shared;range-80_89;masculino;15058;15;0dbef98f-3e10-4474-9a63-c713b3dc2099
12050;normativo;range-40_49;masculino;15004;15;26e1ae12-c084-4962-ba9a-41c7c660be53
12051;not-shared;range-30_39;femenino;15030;15;62f3a4f8-33e7-466b-90ae-6b7bb68ba8ea
12052;neofalante;less-19;masculino;36019;36;ea275347-ce2f-45f2-bc41-74e9578f7b15
12053;not-shared;range-40_49;femenino;36045;36;5a92661c-5c29-4273-b44f-984e5b35e680
12054;normativo;range-30_39;femenino;27016;27;e0f574be-a122-4810-9b06-0df6b576e2c5
12055;neofalante;range-20_29;masculino;36042;36;f0e8fa10-b3c9-4b4f-bfc5-b9591ffd6f3e
12056;atlantico;range-30_39;femenino;15023;15;467b3a7b-bede-4427-97b9-77aa245afac4
12057;atlantico;range-30_39;femenino;15023;15;d1e9c5b2-e117-46ab-8cfe-7e1341736a44
12058;neofalante;range-30_39;femenino;36017;36;d59d85fc-6a61-4d9e-a912-30dc026a755c
12059;normativo;range-30_39;femenino;32019;32;a7bc0488-f51a-4c02-8544-0e8fcec777f1
12060;normativo;range-30_39;femenino;15030;15;5e59d04b-e98b-4446-91bd-e2afcf35bdad
12061;neofalante;range-20_29;masculino;36042;36;70b3b778-d762-4d5d-909b-2c2900407d8d
12062;normativo;range-20_29;femenino;36043;36;59dd158c-34c8-4b17-89f3-e7c8b68c2c4c
12063;atlantico;range-60_69;femenino;15028;15;12b8f2dc-67f8-439c-b782-e32a218092dc
12064;normativo;range-60_69;femenino;15083;15;ec1dd233-2561-41b3-8a14-3b68a9686365
12065;normativo;range-40_49;masculino;15004;15;44e2c3a4-cc4e-4991-8dae-cdedad66acc3
12066;neofalante;range-70_79;masculino;15046;15;a265dff8-beaa-478f-9786-c454b2ce9bc9
12067;normativo;range-50_59;femenino;15030;15;2d515235-9517-4282-8f48-e4461fb76531
12068;central;range-30_39;masculino;15059;15;2364b077-0c80-4b85-8d99-dd81ea6672f9
12069;not-shared;range-30_39;femenino;15059;15;57ce55aa-e96a-4ebc-957c-0e44860c36c9
12070;central;range-40_49;masculino;15058;15;fc648e60-9215-42f9-92a1-dcbee4c35cc5
12071;not-shared;range-60_69;femenino;15031;15;499aa90c-bd01-411e-ae63-d625c650f328
12072;normativo;range-30_39;masculino;15030;15;461bb194-9240-4b5a-b509-9c1f7260644b
12073;not-shared;range-40_49;masculino;36028;36;71d6b0b3-47e3-4a8f-bd8a-ae8d87867347
12074;normativo;less-19;femenino;36043;36;79e41096-701d-4625-9cb2-559533bb9122
12075;neofalante;less-19;femenino;36043;36;10d1093a-4d09-49b4-834e-c0f3062d69b9
12076;neofalante;range-20_29;masculino;36042;36;6cb74823-cf0e-45e0-bbcf-61ccd4d624ae
12077;atlantico;range-30_39;masculino;36008;36;791f403b-7a3e-41b9-a16b-0adcae61f539
12078;normativo;less-19;masculino;36019;36;ea4cdfc1-79d3-4d9a-8826-088679d49b9b
12079;central;range-60_69;femenino;15028;15;88b5ad1d-b6a0-4efa-b2f7-817ebea8c0ba
12080;normativo;less-19;masculino;36019;36;44ece4f2-3924-40a0-8790-22d4616f4738
12081;not-shared;range-30_39;femenino;36019;36;e8755b8f-41ab-472f-8dea-d52a912ed07e
12082;normativo;range-80_89;femenino;36019;36;19c61747-9631-49c9-a481-fbf66ea46615
12083;normativo;range-20_29;masculino;36057;36;f62662b8-15f7-45b1-bb33-641fdbd86196
12084;central;range-60_69;femenino;15002;15;175df696-20e7-458a-94d4-4d78eb520dcc
12085;normativo;range-60_69;masculino;36057;36;bdafc53b-2496-45ea-bf73-99f92de53c35
12086;neofalante;range-60_69;femenino;36017;36;a7d777b9-c21f-4cae-8131-8c623efb533d
12087;normativo;range-60_69;masculino;36038;36;f65c88b3-e40a-4488-b4aa-621dd5d4d595
12088;central;range-30_39;masculino;27065;27;87ddaba4-390c-47ab-ac3c-3ceacedb5f73
12089;normativo;range-40_49;masculino;36057;36;31e8d46b-6788-4e3d-8ccf-420eb4fccd50
12090;normativo;range-40_49;masculino;36057;36;095205fc-ea6a-4095-8241-dcc5542e8533
12091;normativo;less-19;femenino;36025;36;9502a914-68c7-464b-acd9-f521eb2142f0
12092;neofalante;range-20_29;masculino;36042;36;7f670f9f-19f2-463e-bfaf-42f014782870
12093;normativo;range-40_49;femenino;15046;15;0db066ed-3d28-43b0-8eed-53a53331ae7b
12094;oriental;range-30_39;not-shared;15001;15;223cf232-2722-4071-98ef-ebd632f24aa6
12095;normativo;range-60_69;femenino;36059;36;f767926a-d904-44da-a68d-95d08894062d
12096;normativo;range-40_49;masculino;15004;15;81cb9b50-246d-4835-a236-80aa803a579b
12097;not-shared;range-40_49;femenino;other-location;other-location;663f598a-15a5-4da2-a599-a9611fc16ed8
12098;central;range-50_59;masculino;32004;32;f60cb5e0-d529-4739-a906-63501ad19612
12099;normativo;range-50_59;masculino;36039;36;0a29ed81-3529-4c51-a3ec-cb6df1e110fe
12100;atlantico;range-50_59;femenino;15016;15;550db31c-d042-4435-8584-d412809944cf
12101;normativo;range-40_49;masculino;15004;15;9e8d644b-000a-4083-adf1-eda1ec6f131e
12102;not-shared;range-50_59;femenino;36047;36;0bbcbf83-188f-4427-8322-142cbcde5509
12103;normativo;range-50_59;femenino;36047;36;0ecd3298-64de-41ac-b264-fcee29c46b87
12104;central;range-50_59;femenino;32020;32;5e620b61-19b5-491d-8c9c-13061a52aed1
12105;normativo;less-19;femenino;36043;36;14f98532-d480-48eb-9ecd-d0b1baeb37ce
12106;atlantico;range-50_59;femenino;32030;32;7ddfa309-4ff4-4c6b-bbd2-fff7c05e6f2b
12107;central;range-60_69;femenino;36047;36;91b4dec9-2728-49a2-9c35-51abbc3ee7da
12108;atlantico;range-20_29;masculino;36060;36;d39688b2-3a61-43c3-b6bd-e82185f8591a
12109;not-shared;range-70_79;femenino;15067;15;eb86f8c9-29ad-4522-a35c-4646ad41ffee
12110;not-shared;range-20_29;femenino;36038;36;bdbf0243-2134-4fd6-b489-d6939f57a774
12111;normativo;range-20_29;femenino;15065;15;0138ea4e-38f6-416a-ad01-59fb3f881263
12112;not-shared;range-20_29;femenino;36038;36;0a6f5ee4-631f-4847-b1a2-7dfac713f1aa
12113;neofalante;range-20_29;masculino;36042;36;705ec904-2f5c-450b-95bc-726fc5fe62e2
12114;normativo;range-40_49;masculino;15004;15;7a455153-fe12-4bc7-b5d6-30e73874dfc5
12115;atlantico;range-50_59;femenino;15016;15;737348cd-26cf-4c54-8f92-de227b535af7
12116;normativo;less-19;masculino;36045;36;3fa34025-0e8b-4042-893c-9f431df64bf1
12117;normativo;range-20_29;masculino;15070;15;81123037-cd97-473a-84c5-1d4f30190e21
12118;neofalante;range-20_29;masculino;36042;36;cc073a74-ecc4-4800-a67c-9e36a49b2510
12119;neofalante;range-20_29;masculino;36042;36;78783d26-5f0a-42d7-aae6-4dc01720d433
12120;normativo;range-40_49;masculino;15004;15;5161ccaa-fb90-438c-b8f5-71686aaa381d
12121;not-shared;less-19;femenino;36019;36;e4a9799a-8b09-488e-9b7e-40bef1b2e135
12122;normativo;range-30_39;not-shared;15036;15;162d0ad8-b687-416d-84e7-00b9bfd6633b
12123;normativo;range-20_29;nobinario;15070;15;fdbb2960-f24d-4c07-b659-c8b1d5c15bc2
12124;central;less-19;masculino;36043;36;6e73a82b-77fd-4eb4-8087-e153e321cd08
12125;atlantico;less-19;femenino;36043;36;6a9c8b07-f535-4d10-8e92-17406d7b3e20
12126;not-shared;less-19;femenino;36019;36;9015dffe-63ce-4cc7-9a0a-bb7a591214b5
12127;atlantico;less-19;femenino;36043;36;23a74bb3-ad4a-4b11-a50c-37ba9e4ce4e2
12128;central;less-19;masculino;36048;36;a6cea1e8-b578-42cb-82f6-32dd99df4b30
12129;central;range-40_49;femenino;36023;36;bf72860d-bf62-4836-962a-bab4ba12d2b3
12130;central;less-19;masculino;36023;36;21b731a3-afd8-43b8-ba2b-d40aa90d0135
12131;central;less-19;femenino;36048;36;bdd729e9-294f-4172-a254-0b86da5029e6
12132;central;less-19;masculino;36048;36;d5548e4c-df08-4d98-a806-234d7b3886ae
12133;central;less-19;femenino;36048;36;cb9801a3-3313-489e-b651-529f24c15208
12134;normativo;less-19;masculino;36023;36;04cf94cb-cafe-4aa6-9c09-dc856e2d7479
12135;neofalante;range-40_49;masculino;36045;36;a722251f-59f3-479f-b4eb-ff7f56ce895c
12136;normativo;less-19;femenino;36043;36;c78f0e44-c8d2-4c70-a5db-888fc6608812
12137;neofalante;range-20_29;masculino;32058;32;757f2b41-299d-4e2b-b1a5-e70b8e2c637f
12138;central;range-40_49;femenino;36017;36;e6032a24-01a4-422d-826d-0baac3bab820
12139;atlantico;range-50_59;not-shared;36049;36;d395662a-2b32-4d7c-beee-d96eb00aa52d
12140;central;range-50_59;femenino;36017;36;d101fa67-e815-4ffe-b58f-85ec1d2171f0
12141;neofalante;range-30_39;masculino;other-location;other-location;a430da19-5e59-418f-a60f-cc07b5b0aae1
12142;normativo;less-19;femenino;36902;36;b147648e-e837-4520-ba69-17e208268dbe
12143;normativo;range-30_39;masculino;36008;36;be8290b0-845d-4615-9c18-5ab1f6f38d30
12144;normativo;less-19;femenino;36043;36;3c6de7ec-faa9-4b73-a8db-d97f69c390f9
12145;not-shared;range-40_49;femenino;36038;36;a7dc8812-b157-47c0-8b99-1026a537e915
12146;central;range-20_29;masculino;36042;36;3ed0660e-2da8-4669-b7c0-7f0195394736
12147;central;range-20_29;masculino;36042;36;f068a6ba-d0dc-47f0-8e9e-ffa47661828f
12148;central;range-20_29;masculino;36042;36;18ad9e45-a53e-4bb4-aee2-0c20d611bb17
12149;central;range-20_29;masculino;36042;36;52309696-1b2e-4b8e-a04e-1e6309a0ac97
12150;central;less-19;femenino;36043;36;3b86f680-0c93-4db0-b986-c032f60d3a6c
12151;central;less-19;femenino;36043;36;884d6b6a-c4b6-4a29-a56e-73bfef1d09f4
12152;central;less-19;femenino;36043;36;be108610-2e8b-4403-a40a-ee228ae39caf
12153;oriental;range-50_59;femenino;32054;32;678fec38-dce9-4340-a632-ec08814a52ab
12154;not-shared;range-40_49;femenino;other-location;other-location;8180c782-da8f-432b-8e4b-53a5a3f4b473
12155;neofalante;range-20_29;masculino;36042;36;f46f58ad-4028-4ff7-9700-af4d626b7e87
12156;normativo;range-40_49;masculino;15004;15;158931d0-acda-48f6-a67c-94b7749d40b6
12157;normativo;range-40_49;masculino;15004;15;ef0bd464-24a9-4e17-961d-2fe274489c5d
12158;normativo;range-40_49;masculino;15004;15;0e433318-2411-4854-8fcc-594cb6622324
12159;neofalante;less-19;femenino;36043;36;b4187773-42d0-4abc-be9e-2c6caecc691a
12160;neofalante;less-19;femenino;36043;36;f8d45dec-f2ed-475f-ba66-78335c6cc911
12161;normativo;range-40_49;masculino;15004;15;707efe15-bb14-4802-a800-3223315c7f67
12162;neofalante;less-19;femenino;36043;36;2e929b7c-6530-4740-91a7-078e8fd60d9d
12163;not-shared;range-50_59;masculino;36005;36;abc0c496-6c93-4443-95af-6ea30c41bb96
12164;atlantico;range-30_39;femenino;15071;15;b6fe4075-f9cf-48e7-a5b6-782c66d39335
12165;normativo;less-19;masculino;32054;32;2b5d8db6-600c-4255-a792-e37109d962d4
12166;neofalante;range-20_29;masculino;36042;36;22c7b902-7200-4210-b550-fbc2e2856a38
12167;normativo;range-40_49;masculino;15004;15;8fd51627-36d0-4126-b39a-c26d8c25dd6e
12168;neofalante;less-19;femenino;other-location;other-location;5369d976-f5fb-4289-a075-6a9d87ef380b
12169;neofalante;range-40_49;masculino;36045;36;3eeb3214-0566-4ce9-a45a-b673237dfb7e
12170;neofalante;range-20_29;masculino;36042;36;0107a59d-a5d8-4873-9a22-e7b20df97d3a
12171;atlantico;range-30_39;femenino;15092;15;312dc229-0c90-4c4a-9870-9e84add00f8c
12172;normativo;range-40_49;masculino;15004;15;a26e94a2-ee4d-4902-a8d8-be918893e938
12173;normativo;range-40_49;masculino;15004;15;b1ed5613-fb85-43b0-9d73-64a2b3f9bea0
12174;neofalante;range-20_29;masculino;36042;36;12e928f6-26a1-4f68-b187-279b92cc8794
12175;not-shared;range-20_29;femenino;15053;15;44758815-7453-4d11-b432-26e17d40f866
12176;central;range-30_39;masculino;15046;15;9eac90c5-9691-4235-9901-176c60c834b4
12177;central;range-30_39;masculino;15046;15;b4b28cc2-2221-419a-a5ee-9fecc1c8c9dd
12178;neofalante;range-30_39;femenino;15008;15;cbe37f9a-475c-4fd7-8e6a-8fa540ac9646
12179;central;range-70_79;masculino;27066;27;136268cd-83e0-4bd0-9393-5079cf68ece4
12180;central;greater-89;masculino;15036;15;6c3a137a-e10d-4e55-8c9b-fe63586b6384
12181;central;range-80_89;masculino;27066;27;fec3ad94-fccd-44c4-acf5-566d86658882
12182;normativo;range-40_49;masculino;15004;15;77bf8f3c-6b4f-409d-a682-0bb93f1d816b
12183;neofalante;range-20_29;masculino;36042;36;776429f1-670a-40dd-9782-6a3b01845843
12184;normativo;range-20_29;masculino;36042;36;ffe8d2aa-1ac5-4311-9707-8e1ba7e3a05a
12185;neofalante;range-20_29;masculino;36042;36;9e5bd4ec-cf8c-400b-aab1-e6bdcf6cdb8e
12186;normativo;range-40_49;masculino;15004;15;39d851e9-9c48-43e5-899e-da2b16baab82
12187;normativo;range-40_49;masculino;15004;15;f2943eb6-1e01-42ef-ba94-9bd918a3b269
12188;normativo;range-40_49;masculino;15004;15;04278ec1-830f-450d-a93f-bc09b9f340d0
12189;neofalante;range-20_29;masculino;36042;36;098bcfbd-1d9a-40ac-8fc8-f86911f1891c
12190;not-shared;range-40_49;not-shared;15054;15;bd207410-e5d6-4168-8534-2a72d39658cb
